xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3592,30,2890,-464,-88,-7170,173,3
3591,30,2807,-463,-88,-7163,174,3
3590,31,2725,-463,-88,-7156,175,3
3589,31,2643,-462,-88,-7149,176,3
3588,31,2561,-462,-88,-7142,177,3
3588,32,2479,-461,-88,-7134,178,3
3587,33,2397,-461,-88,-7127,179,3
3587,34,2315,-461,-88,-7120,180,3
3586,34,2234,-460,-87,-7113,181,3
3588,33,2156,-249,-254,-6806,182,3
3590,32,2078,-249,-254,-6799,183,3
3591,30,2000,-249,-254,-6793,184,3
3592,28,1922,-248,-253,-6786,185,3
3593,26,1844,-248,-253,-6779,186,3
3594,24,1766,-248,-253,-6772,187,3
3594,22,1689,-248,-253,-6766,188,3
3598,11,550,-1043,-6,-2769,211,3
3591,11,519,-706,-20,-2676,212,3
3585,11,489,-575,-6,-2637,213,3
3579,12,459,-523,-5,-2610,214,3
3574,13,429,-478,-6,-2593,215,3
3570,15,399,-430,-6,-2587,216,3
3567,16,369,-381,-3,-2591,217,3
3215,350,442,-5999,-354,-10947,61,1
3244,452,266,-5993,-354,-10936,62,1
3295,535,107,-5987,-354,-10925,63,1
3362,596,3565,-5981,-353,-10914,64,1
3440,635,3438,-5975,-353,-10903,65,1
3523,656,3320,-5969,-352,-10892,66,1
9,658,3207,-5963,-352,-10881,67,1
94,644,3092,-5957,-352,-10870,68,1
174,611,2971,-5951,-351,-10859,69,1
245,560,2840,-5945,-351,-10849,70,1
302,488,2694,-5939,-351,-10838,71,1
341,398,2533,-5933,-350,-10827,72,1
355,296,2361,-5927,-350,-10816,73,1
345,192,2189,-5921,-350,-10805,74,1
310,99,2026,-5915,-349,-10794,75,1
256,25,1878,-5909,-349,-10784,76,1
188,3570,1745,-5903,-349,-10773,77,1
110,3535,1624,-5897,-348,-10762,78,1
27,3517,1509,-5891,-348,-10751,79,1
3542,3516,1397,-5886,-348,-10741,80,1
3459,3532,1283,-5880,-347,-10730,81,1
3380,3566,1160,-5874,-347,-10719,82,1
3311,20,1026,-5868,-347,-10708,83,1
3257,95,874,-5862,-346,-10698,84,1
3222,191,707,-5856,-346,-10687,85,1
3211,297,529,-5850,-345,-10676,86,1
3226,402,353,-5845,-345,-10666,87,1
3266,494,189,-5839,-345,-10655,88,1
3323,565,42,-5833,-344,-10644,89,1
3394,615,3510,-5827,-344,-10634,90,1
3472,646,3391,-5821,-344,-10623,91,1
3555,659,3278,-5815,-343,-10612,92,1
237,471,2511,-5625,-29,-4179,127,1
226,437,2425,-5620,-29,-4175,128,1
210,405,2340,-5614,-29,-4171,129,1
190,376,2258,-5609,-29,-4167,130,1
167,351,2177,-5603,-29,-4163,131,1
140,330,2099,-5597,-29,-4158,132,1
111,313,2023,-5592,-29,-4154,133,1
81,300,1948,-5586,-29,-4150,134,1
48,291,1875,-5581,-29,-4146,135,1
15,287,1802,-5575,-29,-4142,136,1
3582,286,1730,-5569,-29,-4138,137,1
3549,290,1658,-5564,-29,-4133,138,1
3517,298,1585,-5558,-29,-4129,139,1
3486,311,1511,-5553,-29,-4125,140,1
3457,327,1435,-5547,-29,-4121,141,1
3431,348,1358,-5542,-29,-4117,142,1
3407,372,1278,-5536,-29,-4113,143,1
3387,400,1197,-5531,-29,-4109,144,1
3371,431,1113,-5525,-29,-4105,145,1
3359,464,1029,-5519,-29,-4101,146,1
3352,500,942,-5514,-29,-4096,147,1
3350,536,856,-5508,-28,-4092,148,1
3352,572,769,-5503,-28,-4088,149,1
3360,607,683,-5497,-28,-4084,150,1
3373,640,599,-5492,-28,-4080,151,1
3389,671,517,-5486,-28,-4076,152,1
3410,698,436,-5481,-28,-4072,153,1
3433,722,358,-5475,-28,-4068,154,1
3460,741,282,-5470,-28,-4064,155,1
3488,757,207,-5464,-28,-4060,156,1
3519,769,135,-5459,-28,-4056,157,1
