xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
0.963601,0.939150,0.431231,0.591504,0.344634,0.859821,1,1.000000
0.965824,0.939705,0.427341,0.592846,0.344208,0.861975,1,1.000000
0.968325,0.940261,0.423451,0.594292,0.343526,0.863994,1,1.000000
0.971103,0.940817,0.419561,0.595910,0.343356,0.865913,1,1.000000
0.973882,0.941095,0.415949,0.597666,0.342845,0.867730,1,1.000000
0.977216,0.941373,0.412615,0.599559,0.342930,0.869480,1,1.000000
0.980550,0.941373,0.409003,0.601625,0.342675,0.871130,1,1.000000
0.984162,0.941373,0.405668,0.603794,0.343101,0.872711,1,1.000000
0.988052,0.941373,0.402334,0.606169,0.343271,0.874226,1,1.000000
0.992220,0.941373,0.399278,0.608579,0.344549,0.875774,1,1.000000
0.996388,0.941373,0.395943,0.611195,0.346252,0.877390,1,1.000000
0.000000,0.941373,0.393165,0.602141,0.351533,0.876817,1,1.000000
0.001945,0.941373,0.390386,0.584756,0.352555,0.872846,1,1.000000
0.003334,0.941373,0.387886,0.578043,0.351448,0.871500,1,1.000000
0.004446,0.941373,0.385385,0.574635,0.352385,0.870591,1,1.000000
0.005001,0.941373,0.382884,0.571433,0.352470,0.869851,1,1.000000
0.005557,0.941373,0.380383,0.568129,0.351874,0.869177,1,1.000000
0.005557,0.941095,0.377883,0.564961,0.351193,0.868134,1,1.000000
0.005279,0.941095,0.375660,0.561794,0.351363,0.867091,1,1.000000
0.005001,0.941095,0.373159,0.558662,0.351022,0.865946,1,1.000000
0.004168,0.940817,0.370659,0.555529,0.350511,0.864701,1,1.000000
0.002779,0.940817,0.368436,0.552499,0.350511,0.863254,1,1.000000
0.001389,0.940817,0.365935,0.549435,0.350511,0.861874,1,1.000000
0.000000,0.940817,0.363434,0.550812,0.351533,0.861975,1,1.000000
0.999722,0.940817,0.360934,0.559006,0.352726,0.864196,1,1.000000
0.999722,0.940817,0.358155,0.564652,0.351107,0.865139,1,1.000000
1.000000,0.940817,0.355376,0.567130,0.350341,0.865341,1,1.000000
1.000000,0.940817,0.352598,0.567165,0.351107,0.864398,1,1.000000
0.000000,0.940817,0.349542,0.566614,0.351193,0.863086,1,1.000000
